sale_price,size,Address,Cities,Postal.Code,State
"$55,000 ",2bd1ba860 sqft,12200 Stone Avenue N UNIT 48, Seattle,98133, WA
"$499,000 ",2bd2ba808 sqft,1738 NW 58th Street UNIT 103, Seattle,98107, WA
"$535,000 ",3bd1ba790 sqft,7454 S 118th Place, Seattle,98178, WA
"$495,000 ","2bd1ba1,067 sqft",22532 6th Avenue S UNIT A3, Seattle,98198, WA
"$399,950 ",1bd1ba592 sqft,1711 E Olive Way UNIT S315, Seattle,98102, WA
"$499,999 ",1bd1ba870 sqft,2621 2nd Avenue UNIT 305, Seattle,98121, WA
"$525,000 ","4bd1ba1,706 sqft",2802 S 135th Street, Seatac,98168, WA
"$548,000 ","2bd2ba1,061 sqft",622 6th Avenue W UNIT 202, Seattle,98119, WA
"$1,050,000 ","4bd3ba2,240 sqft",9021 28th Avenue NW, Seattle,98117, WA
"$350,000 ",2bd1ba900 sqft,20638 13th Avenue S, Des Moines,98198, WA
"$774,500 ","3bd2ba1,735 sqft",7025 15th Avenue NW UNIT B, Seattle,98117, WA
"$969,950+","2bd2ba1,438 sqft",14th Ave Plan in Reflections on 14th, Seattle,98122, WA
"$550,000 ",2bd1ba876 sqft,4123 California Avenue SW UNIT 204, Seattle,98116, WA
"$1,895,000 ","4bd4ba3,040 sqft",2553 12th Avenue W, Seattle,98119, WA
"$675,000 ","4bd2ba2,070 sqft",2551 NE 204th Street, Shoreline,98155, WA
"$975,000 ","5bd3ba2,680 sqft",212 NE 120th Street, Seattle,98125, WA
"$449,000 ",,15025 NE Sunrise Drive, Bainbridge Island,98110, WA
"$949,950 ","4bd4ba2,385 sqft",1959 S 116th Street, Seattle,98168, WA
"$699,950 ","2bd2ba2,280 sqft",1516 30th Avenue S, Seattle,98144, WA
"$585,000 ","4bd3ba2,240 sqft",5138 S Myrtle Street, Seattle,98118, WA
"$499,000 ","3bd2ba1,850 sqft",4125 19th Avenue SW, Seattle,98106, WA
"$1,250,000 ","3bd3ba2,040 sqft",1729 25th Avenue, Seattle,98122, WA
"$1,299,000 ","4bd3ba2,940 sqft",2664 Belvidere Avenue SW, Seattle,98126, WA
"$329,000 ",1bd1ba646 sqft,300 N 130th Street UNIT 7306, Seattle,98133, WA
"$969,950+","2bd2ba1,242 sqft",1542 15th Ave E Plan in Larrabee Townhomes, Seattle,98112, WA
"$462,000 ","3bd3ba1,013 sqft (on 1.22 acres)",7322 Rainier Ave S UNIT 103, Seattle,98118, WA
"$565,000 ",2bd2ba795 sqft,566 Prospect Street UNIT 403, Seattle,98109, WA
